shipment_id,created_at,origin_hub,destination_region,route_id,carrier,service_level,customer_segment,weight_kg,distance_km,promised_at,delivered_at,delay_hours,delivery_status,freight_revenue,operational_cost,contribution_margin,margin_pct
SHP-00566,2026-07-05 15:00:00,HUB-GO,Nordeste,R-RJ-NE,Atlas Express,Econômico,B2C,10.01,1197.2,2026-07-09 15:00:00,2026-07-10 10:45:09.783956455,19.75,Atraso crítico,106.68,75.26,31.42,29.45
SHP-00567,2026-06-28 21:00:00,HUB-GO,Nordeste,R-PR-CO,RotaSul,D+1,B2C,0.76,419.0,2026-06-30 03:00:00,2026-06-30 12:52:34.511272248,9.88,Atraso crítico,42.77,27.9,14.87,34.77
SHP-00568,2026-06-19 15:00:00,HUB-RJ,Sudeste,R-BH-GO,Atlas Express,Econômico,B2C,9.72,1260.8,2026-06-23 15:00:00,2026-06-23 10:46:57.753418702,-4.22,No prazo,116.6,59.98,56.62,48.56
SHP-00569,2026-07-15 03:00:00,HUB-RJ,Nordeste,R-SP-BH,Nexo Log,Same Day,B2C,4.79,245.7,2026-07-15 15:00:00,2026-07-15 07:00:00.000000000,-8.0,No prazo,50.87,32.09,18.78,36.92
SHP-00570,2026-06-11 19:00:00,HUB-GO,Nordeste,R-PR-CO,RotaSul,D+1,B2C,4.92,1528.0,2026-06-13 01:00:00,2026-06-13 13:29:42.103842829,12.5,Atraso crítico,127.65,76.16,51.49,40.34
SHP-00571,2026-07-21 12:00:00,HUB-RJ,Nordeste,R-SP-PR,RotaSul,Econômico,B2C,14.64,600.5,2026-07-25 12:00:00,2026-07-26 10:43:39.074956303,22.73,Atraso crítico,74.87,66.46,8.41,11.23
SHP-00572,2026-06-19 02:00:00,HUB-RJ,Sudeste,R-BH-GO,ViaCargo,D+2,B2C,15.0,1078.4,2026-06-21 08:00:00,2026-06-21 00:00:00.000000000,-8.0,No prazo,113.17,65.4,47.77,42.21
SHP-00573,2026-07-08 07:00:00,HUB-RJ,Nordeste,R-SP-BH,ViaCargo,D+2,B2C,8.12,1077.5,2026-07-10 13:00:00,2026-07-11 11:23:13.380021161,22.39,Atraso crítico,92.43,73.57,18.86,20.4
SHP-00574,2026-06-19 09:00:00,HUB-GO,Nordeste,R-PR-CO,Atlas Express,D+1,B2C,15.96,262.5,2026-06-20 15:00:00,2026-06-20 19:42:31.602138222,4.71,Atraso leve,63.62,49.56,14.06,22.1
SHP-00575,2026-07-12 08:00:00,HUB-GO,Sul,R-BH-GO,Atlas Express,Econômico,B2C,23.58,1087.6,2026-07-16 08:00:00,2026-07-16 21:27:48.867100410,13.46,Atraso crítico,139.88,102.92,36.96,26.42
SHP-00576,2026-06-08 22:00:00,HUB-PR,Centro-Oeste,R-PR-CO,Nexo Log,D+1,B2C,22.82,916.3,2026-06-10 04:00:00,2026-06-10 17:16:16.737558355,13.27,Atraso crítico,115.13,74.42,40.71,35.36
SHP-00577,2026-07-07 22:00:00,HUB-BH,Sudeste,R-RJ-NE,ViaCargo,D+2,B2C,15.28,1465.7,2026-07-10 04:00:00,2026-07-10 19:05:28.599650821,15.09,Atraso crítico,133.99,90.48,43.51,32.47
SHP-00578,2026-07-05 10:00:00,HUB-GO,Sul,R-SP-BH,ViaCargo,Same Day,B2C,13.24,897.1,2026-07-05 22:00:00,2026-07-05 15:51:55.263087768,-6.13,No prazo,89.94,61.46,28.48,31.67
SHP-00579,2026-07-07 12:00:00,HUB-PR,Sul,R-SP-RJ,ViaCargo,D+2,B2C,15.13,374.5,2026-07-09 18:00:00,2026-07-10 12:58:44.807614005,18.98,Atraso crítico,74.35,56.81,17.54,23.59
SHP-00580,2026-07-10 08:00:00,HUB-RJ,Centro-Oeste,R-SP-BH,Nexo Log,D+1,B2C,14.83,31.5,2026-07-11 14:00:00,2026-07-11 18:58:18.387879925,4.97,Atraso leve,59.09,43.13,15.96,27.01
SHP-00581,2026-07-09 18:00:00,HUB-PR,Sudeste,R-SP-BH,ViaCargo,D+1,B2C,1.89,194.4,2026-07-11 00:00:00,2026-07-10 17:17:29.601188742,-6.71,No prazo,45.01,25.62,19.39,43.08
SHP-00582,2026-06-26 11:00:00,HUB-RJ,Sudeste,R-SP-BH,ViaCargo,D+2,B2C,18.86,610.3,2026-06-28 17:00:00,2026-06-28 09:00:00.000000000,-8.0,No prazo,98.96,55.16,43.8,44.26
SHP-00583,2026-07-30 16:00:00,HUB-GO,Nordeste,R-SP-PR,Atlas Express,D+1,B2C,14.26,586.2,2026-07-31 22:00:00,2026-08-01 11:44:16.489310687,13.74,Atraso crítico,80.55,48.65,31.9,39.6
SHP-00584,2026-06-27 22:00:00,HUB-BH,Centro-Oeste,R-RJ-NE,Atlas Express,D+2,SMB,12.78,221.1,2026-06-30 04:00:00,2026-06-30 05:24:32.199441910,1.41,Atraso leve,55.68,39.91,15.77,28.32
SHP-00585,2026-06-22 08:00:00,HUB-GO,Centro-Oeste,R-BH-GO,Nexo Log,Econômico,B2C,8.81,885.4,2026-06-26 08:00:00,2026-06-26 15:13:16.231980117,7.22,Atraso leve,92.33,72.69,19.64,21.27
SHP-00586,2026-07-23 09:00:00,HUB-RJ,Nordeste,R-SP-PR,ViaCargo,D+2,B2C,9.08,289.7,2026-07-25 15:00:00,2026-07-26 00:21:19.977250274,9.36,Atraso crítico,61.78,42.34,19.44,31.47
SHP-00587,2026-07-29 01:00:00,HUB-RJ,Centro-Oeste,R-RJ-NE,Atlas Express,Econômico,Enterprise,12.92,1371.1,2026-08-02 01:00:00,2026-08-03 01:12:11.835076356,24.2,Atraso crítico,132.7,76.83,55.87,42.1
SHP-00588,2026-06-07 14:00:00,HUB-SP,Sul,R-BH-GO,ViaCargo,Econômico,Enterprise,2.51,115.3,2026-06-11 14:00:00,2026-06-11 23:34:52.341821662,9.58,Atraso crítico,44.08,29.2,14.88,33.76
SHP-00589,2026-06-28 01:00:00,HUB-PR,Centro-Oeste,R-PR-CO,Nexo Log,Same Day,SMB,13.3,1573.1,2026-06-28 13:00:00,2026-06-28 18:17:14.865469188,5.29,Atraso leve,142.94,73.67,69.27,48.46
SHP-00590,2026-07-17 14:00:00,HUB-SP,Nordeste,R-SP-RJ,Atlas Express,Econômico,SMB,18.37,117.0,2026-07-21 14:00:00,2026-07-21 06:52:01.937037092,-7.13,No prazo,57.05,44.62,12.43,21.79
SHP-00591,2026-07-17 10:00:00,HUB-BH,Nordeste,R-BH-GO,RotaSul,D+1,B2C,6.76,1419.9,2026-07-18 16:00:00,2026-07-19 04:19:29.442304932,12.32,Atraso crítico,121.96,95.68,26.28,21.55
SHP-00592,2026-06-19 04:00:00,HUB-GO,Sudeste,R-SP-RJ,RotaSul,D+2,B2C,17.33,1029.9,2026-06-21 10:00:00,2026-06-21 16:01:32.978291312,6.03,Atraso leve,123.26,96.75,26.51,21.51
SHP-00593,2026-06-01 10:00:00,HUB-BH,Nordeste,R-SP-BH,Atlas Express,Econômico,B2C,1.08,621.2,2026-06-05 10:00:00,2026-06-05 16:03:14.932188531,6.05,Atraso leve,69.2,50.93,18.27,26.4
SHP-00594,2026-07-29 07:00:00,HUB-BH,Sul,R-RJ-NE,Atlas Express,D+1,B2C,1.47,141.8,2026-07-30 13:00:00,2026-07-31 08:16:34.094073223,19.28,Atraso crítico,47.36,34.72,12.64,26.69
SHP-00595,2026-07-27 21:00:00,HUB-PR,Sul,R-SP-PR,ViaCargo,D+2,B2C,19.27,1403.2,2026-07-30 03:00:00,2026-07-30 23:41:00.021372911,20.68,Atraso crítico,133.86,97.06,36.8,27.49
SHP-00596,2026-07-16 00:00:00,HUB-PR,Nordeste,R-SP-PR,Atlas Express,D+2,SMB,23.89,1591.0,2026-07-18 06:00:00,2026-07-18 18:30:43.979691420,12.51,Atraso crítico,158.53,135.05,23.48,14.81
SHP-00597,2026-07-29 12:00:00,HUB-GO,Sul,R-RJ-NE,ViaCargo,Econômico,B2C,16.64,224.9,2026-08-02 12:00:00,2026-08-02 13:51:59.273161822,1.87,Atraso leve,60.84,45.17,15.67,25.76
SHP-00598,2026-07-20 10:00:00,HUB-PR,Centro-Oeste,R-BH-GO,RotaSul,Econômico,SMB,10.05,974.3,2026-07-24 10:00:00,2026-07-24 10:07:28.057569682,0.12,Atraso leve,105.69,71.01,34.68,32.81
SHP-00599,2026-07-23 23:00:00,HUB-RJ,Sudeste,R-RJ-NE,RotaSul,Econômico,SMB,12.43,133.4,2026-07-27 23:00:00,2026-07-28 04:14:45.801083238,5.25,Atraso leve,61.92,44.81,17.11,27.63
SHP-00600,2026-07-16 13:00:00,HUB-RJ,Sul,R-SP-PR,RotaSul,D+1,B2C,9.96,1118.1,2026-07-17 19:00:00,2026-07-18 23:43:14.484787470,28.72,Atraso crítico,115.55,92.17,23.38,20.23
SHP-00601,2026-06-29 15:00:00,HUB-RJ,Centro-Oeste,R-RJ-NE,Nexo Log,D+1,B2C,16.17,487.9,2026-06-30 21:00:00,2026-06-30 19:13:36.202093650,-1.77,No prazo,79.88,56.09,23.79,29.78
SHP-00602,2026-07-18 18:00:00,HUB-BH,Nordeste,R-PR-CO,RotaSul,Econômico,SMB,4.92,612.5,2026-07-22 18:00:00,2026-07-23 13:32:17.077018420,19.54,Atraso crítico,65.36,37.39,27.97,42.79
SHP-00603,2026-07-13 11:00:00,HUB-PR,Sudeste,R-PR-CO,ViaCargo,D+1,SMB,23.88,1383.8,2026-07-14 17:00:00,2026-07-14 14:38:12.316824567,-2.36,No prazo,136.07,76.94,59.13,43.46
SHP-00604,2026-07-18 08:00:00,HUB-BH,Sul,R-BH-GO,Nexo Log,D+2,B2C,6.21,968.6,2026-07-20 14:00:00,2026-07-20 16:43:48.945493625,2.73,Atraso leve,79.84,55.86,23.98,30.04
SHP-00605,2026-06-23 11:00:00,HUB-SP,Sudeste,R-RJ-NE,Atlas Express,D+2,B2C,15.36,473.7,2026-06-25 17:00:00,2026-06-26 00:45:05.313527810,7.75,Atraso leve,72.23,38.48,33.75,46.73
SHP-00606,2026-06-12 23:00:00,HUB-SP,Sudeste,R-SP-PR,Nexo Log,D+2,B2C,6.89,508.8,2026-06-15 05:00:00,2026-06-15 04:25:56.995097171,-0.57,No prazo,60.66,45.31,15.35,25.3
SHP-00607,2026-06-24 13:00:00,HUB-PR,Nordeste,R-SP-BH,ViaCargo,D+1,SMB,23.2,947.8,2026-06-25 19:00:00,2026-06-25 19:06:20.795957344,0.11,Atraso leve,123.16,94.6,28.56,23.19
SHP-00608,2026-06-06 08:00:00,HUB-GO,Sul,R-SP-RJ,Nexo Log,Same Day,B2C,1.65,1335.7,2026-06-06 20:00:00,2026-06-06 17:24:57.447743117,-2.58,No prazo,91.29,48.11,43.18,47.3
SHP-00609,2026-06-17 07:00:00,HUB-SP,Centro-Oeste,R-PR-CO,Nexo Log,D+2,B2C,3.38,1538.5,2026-06-19 13:00:00,2026-06-19 15:51:03.026847071,2.85,Atraso leve,107.66,71.04,36.62,34.01
SHP-00610,2026-06-18 18:00:00,HUB-PR,Nordeste,R-BH-GO,ViaCargo,D+2,B2C,20.88,479.3,2026-06-21 00:00:00,2026-06-21 17:43:18.299754951,17.72,Atraso crítico,91.67,44.29,47.38,51.69
SHP-00611,2026-06-19 21:00:00,HUB-BH,Nordeste,R-BH-GO,Nexo Log,D+1,B2C,21.08,87.8,2026-06-21 03:00:00,2026-06-21 08:19:41.784897063,5.33,Atraso leve,83.7,47.23,36.47,43.57
SHP-00612,2026-07-20 06:00:00,HUB-BH,Sudeste,R-SP-BH,Atlas Express,D+1,SMB,9.57,1054.1,2026-07-21 12:00:00,2026-07-22 05:20:16.062829289,17.34,Atraso crítico,111.06,79.47,31.59,28.44
SHP-00613,2026-07-24 18:00:00,HUB-SP,Sudeste,R-SP-RJ,Nexo Log,D+1,B2C,8.97,1048.5,2026-07-26 00:00:00,2026-07-26 12:08:58.386601846,12.15,Atraso crítico,97.38,61.83,35.55,36.51
SHP-00614,2026-07-11 07:00:00,HUB-BH,Sudeste,R-RJ-NE,Atlas Express,D+2,B2C,16.1,504.5,2026-07-13 13:00:00,2026-07-13 05:00:00.000000000,-8.0,No prazo,72.7,38.74,33.96,46.71
SHP-00615,2026-07-29 09:00:00,HUB-SP,Nordeste,R-RJ-NE,Atlas Express,D+1,Enterprise,14.98,1281.8,2026-07-30 15:00:00,2026-07-30 15:13:32.271823075,0.23,Atraso leve,122.59,60.79,61.8,50.41
SHP-00616,2026-06-18 10:00:00,HUB-RJ,Centro-Oeste,R-RJ-NE,ViaCargo,Econômico,SMB,8.41,269.0,2026-06-22 10:00:00,2026-06-22 16:07:03.333502929,6.12,Atraso leve,61.42,39.94,21.48,34.97
SHP-00617,2026-07-07 23:00:00,HUB-PR,Sul,R-SP-PR,Nexo Log,D+2,Enterprise,9.2,1520.8,2026-07-10 05:00:00,2026-07-10 18:29:14.319225813,13.49,Atraso crítico,127.2,72.31,54.89,43.15
SHP-00618,2026-06-03 19:00:00,HUB-RJ,Nordeste,R-SP-RJ,Nexo Log,D+2,B2C,19.62,1380.1,2026-06-06 01:00:00,2026-06-06 07:08:37.390182367,6.14,Atraso leve,147.65,93.74,53.91,36.51
SHP-00619,2026-06-09 21:00:00,HUB-GO,Nordeste,R-SP-PR,RotaSul,D+2,B2C,20.6,1219.7,2026-06-12 03:00:00,2026-06-12 05:00:08.361595381,2.0,Atraso leve,137.81,66.62,71.19,51.66
SHP-00620,2026-07-18 05:00:00,HUB-SP,Sul,R-PR-CO,ViaCargo,Same Day,SMB,17.9,1518.8,2026-07-18 17:00:00,2026-07-18 18:20:28.381964109,1.34,Atraso leve,156.03,122.28,33.75,21.63
SHP-00621,2026-06-08 22:00:00,HUB-PR,Sudeste,R-PR-CO,Nexo Log,Econômico,SMB,22.19,290.5,2026-06-12 22:00:00,2026-06-14 05:43:53.094280713,31.73,Atraso crítico,81.35,51.66,29.69,36.5
SHP-00622,2026-06-08 06:00:00,HUB-RJ,Centro-Oeste,R-SP-BH,Atlas Express,Econômico,B2C,10.34,733.5,2026-06-12 06:00:00,2026-06-12 06:20:26.841984737,0.34,Atraso leve,74.12,55.22,18.9,25.5
SHP-00623,2026-07-05 14:00:00,HUB-BH,Centro-Oeste,R-SP-RJ,Nexo Log,D+1,B2C,13.17,1360.8,2026-07-06 20:00:00,2026-07-07 02:58:09.078778247,6.97,Atraso leve,119.5,58.48,61.02,51.06
SHP-00624,2026-06-27 03:00:00,HUB-GO,Sudeste,R-SP-BH,ViaCargo,D+2,SMB,15.32,654.0,2026-06-29 09:00:00,2026-06-30 02:09:58.529242958,17.17,Atraso crítico,82.93,51.13,31.8,38.35
SHP-00625,2026-06-19 17:00:00,HUB-SP,Sul,R-SP-PR,Nexo Log,D+1,B2C,22.06,94.8,2026-06-20 23:00:00,2026-06-20 18:34:16.408525241,-4.43,No prazo,61.45,33.32,28.13,45.78
SHP-00626,2026-06-09 10:00:00,HUB-RJ,Nordeste,R-BH-GO,Atlas Express,D+2,B2C,20.58,319.2,2026-06-11 16:00:00,2026-06-11 08:00:00.000000000,-8.0,No prazo,71.48,48.23,23.25,32.53
SHP-00627,2026-07-12 11:00:00,HUB-SP,Sudeste,R-RJ-NE,ViaCargo,D+2,Enterprise,17.56,120.2,2026-07-14 17:00:00,2026-07-14 09:00:00.000000000,-8.0,No prazo,56.88,39.22,17.66,31.05
SHP-00628,2026-06-22 04:00:00,HUB-SP,Sudeste,R-SP-PR,Nexo Log,D+1,B2C,15.39,236.3,2026-06-23 10:00:00,2026-06-23 12:30:59.232463396,2.52,Atraso leve,70.06,38.34,31.72,45.28
SHP-00629,2026-07-24 05:00:00,HUB-SP,Sudeste,R-PR-CO,Atlas Express,Econômico,B2C,14.49,149.5,2026-07-28 05:00:00,2026-07-28 20:32:12.223679560,15.54,Atraso crítico,59.31,33.74,25.57,43.11
SHP-00630,2026-06-23 07:00:00,HUB-RJ,Centro-Oeste,R-SP-PR,Atlas Express,D+2,B2C,20.74,15.7,2026-06-25 13:00:00,2026-06-25 09:48:58.009015709,-3.18,No prazo,55.67,33.62,22.05,39.61
SHP-00631,2026-07-30 12:00:00,HUB-BH,Sudeste,R-SP-RJ,ViaCargo,D+1,B2C,12.93,199.9,2026-07-31 18:00:00,2026-07-31 22:06:05.745825164,4.1,Atraso leve,56.74,39.61,17.13,30.19
SHP-00632,2026-06-01 13:00:00,HUB-GO,Centro-Oeste,R-SP-BH,Atlas Express,D+1,B2C,4.56,720.4,2026-06-02 19:00:00,2026-06-03 11:19:15.487111301,16.32,Atraso crítico,67.02,35.74,31.28,46.67
SHP-00633,2026-06-17 04:00:00,HUB-RJ,Nordeste,R-BH-GO,Nexo Log,D+2,B2C,22.06,1177.1,2026-06-19 10:00:00,2026-06-19 02:00:00.000000000,-8.0,No prazo,140.77,102.08,38.69,27.48
SHP-00634,2026-06-20 19:00:00,HUB-SP,Centro-Oeste,R-SP-BH,RotaSul,D+1,B2C,1.23,21.3,2026-06-22 01:00:00,2026-06-22 12:02:00.201063199,11.03,Atraso crítico,40.79,29.14,11.65,28.56
SHP-00635,2026-06-13 01:00:00,HUB-GO,Centro-Oeste,R-BH-GO,Nexo Log,Econômico,B2C,11.15,562.9,2026-06-17 01:00:00,2026-06-17 07:17:15.802098959,6.29,Atraso leve,83.62,68.02,15.6,18.66
SHP-00636,2026-07-07 09:00:00,HUB-BH,Sudeste,R-RJ-NE,ViaCargo,D+1,B2C,17.02,584.3,2026-07-08 15:00:00,2026-07-08 14:05:05.542853361,-0.92,No prazo,87.76,54.98,32.78,37.35
SHP-00637,2026-06-24 12:00:00,HUB-PR,Sudeste,R-RJ-NE,Atlas Express,D+2,B2C,17.32,431.1,2026-06-26 18:00:00,2026-06-27 02:47:20.723875455,8.79,Atraso crítico,86.2,59.28,26.92,31.23
SHP-00638,2026-07-14 22:00:00,HUB-BH,Nordeste,R-BH-GO,Atlas Express,D+1,B2C,10.09,1264.3,2026-07-16 04:00:00,2026-07-16 23:42:15.249698044,19.7,Atraso crítico,106.43,67.73,38.7,36.36
SHP-00639,2026-06-26 13:00:00,HUB-BH,Sudeste,R-SP-PR,RotaSul,D+2,B2C,16.32,642.3,2026-06-28 19:00:00,2026-06-28 12:57:54.764083567,-6.03,No prazo,87.58,42.97,44.61,50.94
SHP-00640,2026-06-10 01:00:00,HUB-RJ,Centro-Oeste,R-SP-PR,Nexo Log,D+2,B2C,6.09,261.3,2026-06-12 07:00:00,2026-06-11 23:00:00.000000000,-8.0,No prazo,53.29,38.18,15.11,28.35
SHP-00641,2026-06-25 13:00:00,HUB-RJ,Centro-Oeste,R-SP-PR,Atlas Express,D+1,B2C,12.33,194.8,2026-06-26 19:00:00,2026-06-27 15:15:58.733292422,20.27,Atraso crítico,60.28,35.32,24.96,41.41
SHP-00642,2026-06-10 00:00:00,HUB-BH,Nordeste,R-PR-CO,ViaCargo,Econômico,SMB,5.57,573.1,2026-06-14 00:00:00,2026-06-14 08:12:11.422310788,8.2,Atraso crítico,57.98,36.12,21.86,37.7
SHP-00643,2026-07-01 00:00:00,HUB-SP,Sudeste,R-BH-GO,RotaSul,D+2,B2C,19.04,279.8,2026-07-03 06:00:00,2026-07-03 00:12:52.882380150,-5.79,No prazo,67.85,54.19,13.66,20.13
SHP-00644,2026-06-03 11:00:00,HUB-GO,Sudeste,R-SP-BH,Atlas Express,D+1,B2C,10.42,580.9,2026-06-04 17:00:00,2026-06-04 16:26:23.201783403,-0.56,No prazo,88.56,70.21,18.35,20.72
SHP-00645,2026-07-28 05:00:00,HUB-SP,Nordeste,R-SP-PR,RotaSul,D+1,B2C,1.49,1131.5,2026-07-29 11:00:00,2026-07-29 22:12:54.237083435,11.22,Atraso crítico,90.4,76.08,14.32,15.84
SHP-00646,2026-06-09 13:00:00,HUB-BH,Sudeste,R-RJ-NE,Atlas Express,Same Day,B2C,14.33,55.9,2026-06-10 01:00:00,2026-06-10 09:50:08.383388749,8.84,Atraso crítico,45.19,32.86,12.33,27.28
SHP-00647,2026-06-12 17:00:00,HUB-RJ,Nordeste,R-RJ-NE,Nexo Log,Same Day,Enterprise,9.47,152.3,2026-06-13 05:00:00,2026-06-13 06:36:55.943785600,1.62,Atraso leve,61.34,41.14,20.2,32.93
SHP-00648,2026-06-17 08:00:00,HUB-GO,Centro-Oeste,R-SP-PR,Nexo Log,D+1,SMB,22.3,1453.9,2026-06-18 14:00:00,2026-06-19 00:22:47.035073226,10.38,Atraso crítico,161.11,84.54,76.57,47.53
SHP-00649,2026-07-27 08:00:00,HUB-BH,Nordeste,R-BH-GO,ViaCargo,D+1,SMB,12.09,841.6,2026-07-28 14:00:00,2026-07-28 16:55:51.520038481,2.93,Atraso leve,87.3,63.35,23.95,27.43
SHP-00650,2026-06-13 12:00:00,HUB-PR,Nordeste,R-SP-RJ,Atlas Express,D+1,B2C,20.33,1524.0,2026-06-14 18:00:00,2026-06-14 20:27:11.367811149,2.45,Atraso leve,140.27,100.33,39.94,28.47
SHP-00651,2026-06-22 06:00:00,HUB-PR,Centro-Oeste,R-RJ-NE,ViaCargo,D+2,SMB,9.21,1386.4,2026-06-24 12:00:00,2026-06-24 10:58:45.003021052,-1.02,No prazo,110.5,75.49,35.01,31.68
SHP-00652,2026-06-15 02:00:00,HUB-BH,Sudeste,R-SP-BH,Atlas Express,D+2,B2C,10.6,1532.8,2026-06-17 08:00:00,2026-06-17 00:02:07.253768007,-7.96,No prazo,131.17,83.9,47.27,36.04
SHP-00653,2026-06-17 03:00:00,HUB-BH,Sudeste,R-SP-PR,Nexo Log,D+1,Enterprise,20.98,1450.4,2026-06-18 09:00:00,2026-06-18 17:28:12.316830249,8.47,Atraso crítico,155.65,98.62,57.03,36.64
SHP-00654,2026-07-14 01:00:00,HUB-BH,Centro-Oeste,R-BH-GO,Nexo Log,D+2,B2C,18.59,1472.0,2026-07-16 07:00:00,2026-07-16 13:47:14.832116662,6.79,Atraso leve,149.36,93.69,55.67,37.27
SHP-00655,2026-06-22 04:00:00,HUB-SP,Centro-Oeste,R-SP-BH,ViaCargo,Econômico,B2C,8.49,1028.5,2026-06-26 04:00:00,2026-06-25 20:00:00.000000000,-8.0,No prazo,99.69,52.23,47.46,47.61
SHP-00656,2026-06-29 13:00:00,HUB-RJ,Sul,R-SP-BH,Nexo Log,D+1,B2C,16.91,1411.6,2026-06-30 19:00:00,2026-07-01 05:44:41.861152684,10.74,Atraso crítico,125.06,101.41,23.65,18.91
SHP-00657,2026-07-09 19:00:00,HUB-PR,Nordeste,R-SP-BH,RotaSul,D+1,B2C,11.22,1133.6,2026-07-11 01:00:00,2026-07-11 02:59:04.477474129,1.98,Atraso leve,119.46,84.09,35.37,29.61
SHP-00658,2026-06-18 17:00:00,HUB-RJ,Sudeste,R-BH-GO,Atlas Express,Econômico,B2C,23.43,334.6,2026-06-22 17:00:00,2026-06-23 02:34:52.560335096,9.58,Atraso crítico,80.35,55.67,24.68,30.72
SHP-00659,2026-06-23 21:00:00,HUB-BH,Nordeste,R-BH-GO,RotaSul,D+2,B2C,13.45,1304.7,2026-06-26 03:00:00,2026-06-26 04:30:06.715676670,1.5,Atraso leve,115.35,63.51,51.84,44.94
SHP-00660,2026-06-10 13:00:00,HUB-PR,Centro-Oeste,R-SP-RJ,ViaCargo,D+1,B2C,5.17,1043.8,2026-06-11 19:00:00,2026-06-11 18:23:28.883097368,-0.61,No prazo,86.53,42.06,44.47,51.39
SHP-00661,2026-06-30 12:00:00,HUB-GO,Sudeste,R-PR-CO,Atlas Express,D+2,B2C,5.03,1406.7,2026-07-02 18:00:00,2026-07-02 14:43:55.557489639,-3.27,No prazo,118.19,70.45,47.74,40.39
SHP-00662,2026-06-28 05:00:00,HUB-SP,Nordeste,R-SP-BH,Atlas Express,D+2,B2C,2.92,641.1,2026-06-30 11:00:00,2026-06-30 10:58:34.172617074,-0.02,No prazo,66.48,35.0,31.48,47.35
SHP-00663,2026-06-20 05:00:00,HUB-BH,Centro-Oeste,R-SP-RJ,Nexo Log,Econômico,Enterprise,12.26,513.0,2026-06-24 05:00:00,2026-06-23 21:00:00.000000000,-8.0,No prazo,86.88,58.69,28.19,32.45
SHP-00664,2026-06-24 13:00:00,HUB-GO,Nordeste,R-RJ-NE,Atlas Express,Econômico,B2C,3.84,1108.8,2026-06-28 13:00:00,2026-06-28 15:28:05.493764021,2.47,Atraso leve,94.0,66.97,27.03,28.76
SHP-00665,2026-06-04 12:00:00,HUB-BH,Sul,R-SP-BH,RotaSul,D+2,B2C,17.97,763.2,2026-06-06 18:00:00,2026-06-07 04:37:19.574106614,10.62,Atraso crítico,108.22,70.73,37.49,34.64
SHP-00666,2026-07-11 06:00:00,HUB-PR,Centro-Oeste,R-SP-BH,RotaSul,D+2,SMB,13.43,1370.7,2026-07-13 12:00:00,2026-07-14 08:40:39.343895043,20.68,Atraso crítico,121.15,88.46,32.69,26.98
SHP-00667,2026-07-19 04:00:00,HUB-PR,Nordeste,R-SP-PR,Nexo Log,D+2,SMB,2.94,87.0,2026-07-21 10:00:00,2026-07-22 16:30:55.907655846,30.52,Atraso crítico,44.12,30.29,13.83,31.35
SHP-00668,2026-07-05 08:00:00,HUB-GO,Nordeste,R-PR-CO,Nexo Log,D+2,Enterprise,23.38,1423.3,2026-07-07 14:00:00,2026-07-07 18:19:06.176586619,4.32,Atraso leve,143.07,100.73,42.34,29.59
SHP-00669,2026-06-23 01:00:00,HUB-RJ,Nordeste,R-SP-BH,Nexo Log,D+2,B2C,20.38,34.4,2026-06-25 07:00:00,2026-06-24 23:00:00.000000000,-8.0,No prazo,65.66,42.06,23.6,35.94
SHP-00670,2026-06-10 21:00:00,HUB-RJ,Sul,R-SP-RJ,Nexo Log,Econômico,B2C,21.08,1240.2,2026-06-14 21:00:00,2026-06-14 15:33:34.270646826,-5.44,No prazo,123.29,98.7,24.59,19.94
SHP-00671,2026-07-24 13:00:00,HUB-SP,Sudeste,R-BH-GO,ViaCargo,D+2,B2C,18.1,252.0,2026-07-26 19:00:00,2026-07-26 15:35:00.313047291,-3.42,No prazo,73.98,53.92,20.06,27.12
SHP-00672,2026-06-12 00:00:00,HUB-GO,Sudeste,R-SP-RJ,RotaSul,D+1,B2C,1.26,363.0,2026-06-13 06:00:00,2026-06-13 10:55:40.898430766,4.93,Atraso leve,44.92,36.83,8.09,18.01
SHP-00673,2026-06-02 00:00:00,HUB-RJ,Sul,R-BH-GO,RotaSul,Same Day,B2C,16.97,95.3,2026-06-02 12:00:00,2026-06-03 08:52:59.996068977,20.88,Atraso crítico,62.7,33.76,28.94,46.16
SHP-00674,2026-07-30 19:00:00,HUB-PR,Sul,R-PR-CO,ViaCargo,D+2,B2C,6.07,1477.9,2026-08-02 01:00:00,2026-08-01 23:17:12.195882971,-1.71,No prazo,119.77,68.03,51.74,43.2
SHP-00675,2026-06-04 08:00:00,HUB-GO,Sul,R-BH-GO,RotaSul,D+2,SMB,5.92,1346.2,2026-06-06 14:00:00,2026-06-06 15:10:02.865726735,1.17,Atraso leve,101.25,54.11,47.14,46.56
SHP-00676,2026-07-23 01:00:00,HUB-GO,Centro-Oeste,R-BH-GO,Atlas Express,D+1,B2C,10.97,574.1,2026-07-24 07:00:00,2026-07-24 15:17:41.847497827,8.29,Atraso crítico,69.37,55.57,13.8,19.89
SHP-00677,2026-07-14 07:00:00,HUB-PR,Centro-Oeste,R-BH-GO,ViaCargo,D+2,B2C,16.84,859.0,2026-07-16 13:00:00,2026-07-16 08:57:53.187398553,-4.04,No prazo,109.38,75.05,34.33,31.39
SHP-00678,2026-07-25 03:00:00,HUB-PR,Sul,R-PR-CO,ViaCargo,D+1,B2C,23.04,1315.9,2026-07-26 09:00:00,2026-07-26 09:31:03.569449873,0.52,Atraso leve,145.2,106.69,38.51,26.52
